Folder Name,Image Name,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,NOSE_x,NOSE_y,NOSE_z,Left_Elbow_Angle,Left_Shoulder_Angle,Left_Knee_Angle,Left_Hip_Angle,Left_Ankle_Angle,Right_Elbow_Angle,Right_Shoulder_Angle,Right_Knee_Angle,Right_Hip_Angle,Right_Ankle_Angle,View
vriksasana,17-0.png,0.82504802942276,0.7271237969398499,-0.2843567132949829,0.7954846024513245,0.8264893293380737,0.195707082748413,0.1439850330352783,0.6499208211898804,-0.430803507566452,0.6888824105262756,0.239135131239891,-0.3797686100006103,0.9470176696777344,0.3092910945415497,-0.3811103403568268,0.6186277866363525,0.3152868151664734,-0.060440007597208,0.8631187081336975,0.1337322294712066,-0.4390948414802551,0.6789004802703857,0.1437717080116272,0.0376742258667945,0.7335526347160339,0.2319366484880447,-0.8290548920631409,0.9376956820487976,0.1932052671909332,-0.4977593123912811,0.8647400140762329,0.2399742007255554,-0.469392865896225,0.6230980157852173,0.1887068748474121,0.0424200631678104,0.6693395376205444,0.6222974061965942,0.549699068069458,0.6193796396255493,0.5269521474838257,0.1018477007746696,0.8701958060264587,0.5404788851737976,-0.1022534072399139,0.8322797417640686,0.2328124642372131,-0.8485183119773865,0.783724308013916,0.2454799562692642,-0.8937819004058838,65.56255378582685,157.02761795569248,177.02925281816823,175.216913084463,106.5688970247738,59.715046929491166,129.4052106478791,160.42322466224445,104.29911003837492,57.24393239242043,Arm-Specific (Partial Extension)
vriksasana,56-0.png,0.9462036490440368,0.6383792757987976,-0.2606391310691833,0.4777697324752807,0.5973764657974243,0.9180000424385072,0.3445063233375549,0.7202430963516235,-0.1174086853861808,0.3802527785301208,0.1030114591121673,-0.0399796925485134,0.6657679080963135,0.2300863265991211,0.150151789188385,0.2123839259147644,0.2220634818077087,0.1611352413892746,0.4719637930393219,0.3287667036056518,-0.6327725648880005,0.3518995344638824,0.3294881284236908,-0.8258639574050903,0.4131269752979278,0.0976156219840049,-0.4438645243644714,0.8019325137138367,0.3509155809879303,-0.0579495467245578,0.5428591966629028,0.1079227849841117,-0.0393428355455398,0.0390784740447998,0.3388777673244476,-0.2145199626684188,0.419903963804245,0.9001058340072632,0.3260653913021087,0.296755850315094,0.4944627285003662,-0.0555332787334919,0.5612941980361938,0.4910843074321747,0.0541420318186283,0.5028446912765503,0.0989574491977691,-0.4434731304645538,0.4504633247852325,0.1165663003921508,-0.511534571647644,37.7449213673769,70.2304177220252,15.938119622563049,89.1250555298696,174.99755378758422,32.262153234323975,73.22822143552546,169.198354713956,174.73191497068126,67.25679080699433,Rare or Mixed View
vriksasana,6-0.png,0.905461311340332,0.6821712851524353,-0.2225944846868515,0.4115325212478637,0.6385356783866882,1.1421878337860107,0.245668888092041,0.7480601668357849,-0.3626067042350769,0.1943926811218261,0.2662003636360168,-1.109269380569458,0.4762588441371918,0.320068210363388,-0.7653204798698425,0.1114287823438644,0.3297015130519867,-0.9510969519615172,0.3314896821975708,0.0877803266048431,-1.132229924201965,0.2567558884620666,0.0851681530475616,-1.7859883308410645,0.2326767742633819,0.2630797624588012,-1.5892982482910156,0.4732066988945007,0.1979154497385025,-0.9247325658798218,0.3788236379623413,0.2680536806583404,-1.0461862087249756,0.1177854984998703,0.1927244365215301,-1.4022676944732666,0.3485186994075775,0.90956848859787,0.3479089438915252,0.1887660026550293,0.5730211138725281,-0.1155461445450782,0.4610291719436645,0.5682984590530396,0.1145662292838096,0.3410374522209167,0.2646862864494324,-1.5742346048355105,0.2841206192970276,0.2805338501930237,-1.6465191841125488,129.28381233138649,175.05782082534165,162.0948931496854,100.8603493437961,118.18047195368356,130.3951459288745,159.71052324403303,165.51934427479915,179.62378946708412,57.51068467681917,Arm-Specific (Partial Extension)
vriksasana,34-0.png,0.6222481727600098,0.7392297387123108,-0.5312692523002625,0.5491646528244019,0.939163088798523,-0.260104775428772,0.1017717719078064,0.5870028138160706,-0.8881592154502869,0.5460299253463745,0.2503698170185089,-0.7516070008277893,0.7991328239440918,0.3291765451431274,-0.7468768954277039,0.4608180820941925,0.3148646354675293,-0.4701762795448303,0.708370566368103,0.1308600604534149,-1.128057599067688,0.5981876850128174,0.1226879656314849,-0.974492609500885,0.5976382493972778,0.2463840842247009,-1.177692413330078,0.9135667681694032,0.2174114286899566,-1.0944167375564575,0.7318634390830994,0.2529540657997131,-0.8290235996246338,0.3878625035285949,0.2088275253772735,-0.7272319197654724,0.3687230348587036,0.6905263662338257,-0.0062552448362112,0.4192013740539551,0.5372472405433655,0.0605771653354167,0.6261637210845947,0.5582371950149536,-0.0611641928553581,0.7018781304359436,0.2470068335533142,-1.1949286460876465,0.6516852974891663,0.2649851441383362,-1.2361828088760376,67.19394730057587,171.38133743698998,161.1599793107879,144.18201460561605,110.0793502193048,77.74303636628349,134.8715428734019,30.104620127657626,109.50808975692536,21.19626519191481,Rare or Mixed View
vriksasana,8-0.png,0.6505882143974304,0.7351449728012085,-0.0934804156422615,0.5828049182891846,0.9356462955474854,0.5567557215690613,0.0597392320632934,0.6430670619010925,-0.3046135306358337,0.516524076461792,0.1006776690483093,-0.0514962747693061,0.8025875687599182,0.2309157252311706,-0.0096471877768635,0.4013050198554992,0.2347021102905273,0.2638144195079803,0.6278958916664124,0.3187417387962341,-1.0886729955673218,0.5313825011253357,0.3210112154483795,-0.9787378311157228,0.5516985058784485,0.0925241708755493,-0.5734963417053223,0.9486571550369264,0.3452290296554565,-0.4148658514022827,0.6771242022514343,0.1011608839035034,-0.1445719450712204,0.2329016029834747,0.3487712144851684,-0.1170509532094001,0.4976179003715515,0.6059128046035767,0.9181056022644044,0.4512021541595459,0.507459282875061,0.0958386361598968,0.7055774927139282,0.5167059898376465,-0.0964562073349952,0.6355588436126709,0.0923032760620117,-0.5950524806976318,0.589107096195221,0.1099685430526733,-0.6706480979919434,33.32598463221596,70.702974079284,175.45109432487604,175.38037501521745,108.6788049494626,28.79852651075539,66.25484286771145,160.42322466224445,98.73990514564647,57.24393239242043,Rare or Mixed View
vriksasana,39-0.png,0.935645341873169,0.6773025393486023,0.0966168791055679,0.3329916000366211,0.6642873883247375,1.402800440788269,0.1540440320968628,0.7630870342254639,-0.3710575401782989,0.2260542809963226,0.2380103468894958,-0.5667515993118286,0.5109682679176331,0.3146065473556518,0.0283338595181703,0.1048076897859573,0.3117530941963196,-0.3024600744247436,0.4049721360206604,0.1988705694675445,0.7725724577903748,0.2781588435173034,0.1790863871574401,0.6203904747962952,0.2632189393043518,0.2337152659893036,-1.1215461492538452,0.6121604442596436,0.1988438367843628,0.356669932603836,0.403469979763031,0.2367121875286102,-0.4843877553939819,0.0572189837694168,0.1887141764163971,0.1384757906198501,0.2197717875242233,0.929500699043274,0.3324364721775055,0.1408657729625702,0.5747510194778442,-0.1381087154150009,0.4239568710327148,0.5694640278816223,0.1379072517156601,0.3562502264976501,0.2319421172142028,-1.101736068725586,0.3076818883419037,0.2477414011955261,-1.1985961198806765,65.56255378582685,157.69269318483762,10.663757318483132,83.05042811441083,178.76280977051312,71.34981442091673,166.6614531008799,162.45024046340865,176.19576942192938,68.44766050035263,Rare or Mixed View
vriksasana,7-0.png,0.9303923845291138,0.6512813568115234,-0.177513912320137,0.3972036838531494,0.659455418586731,0.8499095439910889,0.2562763094902038,0.7631731033325195,-0.2943025231361389,0.1770368814468383,0.2518282234668731,-0.9165035486221312,0.450111836194992,0.3215506672859192,-0.5765262246131897,0.0692415088415145,0.3278211057186126,-0.7930948734283447,0.299503743648529,0.0971178635954856,-1.0360960960388184,0.1441656351089477,0.1033923625946044,-1.6105291843414309,0.2201812416315078,0.2429492771625518,-1.3246341943740845,0.4215145111083984,0.1916198432445526,-0.7404146790504456,0.3448924720287323,0.2507834434509277,-0.7972039580345154,0.0545906573534011,0.2082781195640564,-1.2138108015060425,0.3157691359519958,0.9216452836990356,0.2554225623607635,0.196814626455307,0.5742356777191162,-0.1253882795572281,0.4492756128311157,0.5595070719718933,0.1245216280221939,0.3124143481254577,0.2416631579399109,-1.296133518218994,0.2642314732074737,0.25437131524086,-1.374561429023743,140.17183855139504,167.38595821715052,11.677886313438036,100.59823356765176,179.12169452332762,132.51470513653197,159.61577528799413,176.89275100215468,170.0982473742843,69.42311363950034,Arm-Specific (Partial Extension)
vriksasana,31-0.png,0.9428722858428956,0.6959865689277649,-0.2783129811286926,0.4607858955860138,0.669013261795044,1.2231706380844116,0.3860210180282593,0.7613625526428223,0.2203054428100586,0.2888707518577575,0.2442706227302551,-0.2773409485816955,0.5239915251731873,0.333995372056961,-0.434434175491333,0.1465569883584976,0.3147480487823486,-0.0295718051493167,0.6723415851593018,0.1020519435405731,-0.942480444908142,0.1251568645238876,0.1060870885848999,-0.7934166193008423,0.296270489692688,0.2336356043815612,-0.7905874848365784,0.6171436905860901,0.2124647051095962,-0.6174302697181702,0.4205077886581421,0.2521199882030487,-0.4479837417602539,0.1023375988006591,0.2078807353973388,-0.2680549323558807,0.4901066720485687,0.9087772369384766,1.0007548332214355,0.1944866329431533,0.5857816338539124,0.1004811748862266,0.4660471379756927,0.5680322647094727,-0.1018546745181083,0.3741197884082794,0.2359223961830139,-0.8264641165733337,0.3043118715286255,0.2436094880104065,-0.8906116485595703,169.09168722844595,156.43618259325547,11.818802784172288,91.11520735543994,176.79757195090193,144.88607322443653,167.54980164927844,167.7366194694769,142.54022239084242,54.775084510757154,Rare or Mixed View
vriksasana,40-0.png,0.9228754043579102,0.6393454074859619,-0.2011038810014724,0.3866995871067047,0.6388484239578247,0.8540125489234924,0.250851958990097,0.7704351544380188,-0.3412696719169616,0.1925991475582122,0.2266992777585983,-0.6303271055221558,0.4393464922904968,0.303993821144104,-0.2741328179836273,0.0773892104625701,0.3005777895450592,-0.6411564350128174,0.312215119600296,0.0806988179683685,-0.6384909749031067,0.2504476904869079,0.0809390842914581,-1.5574601888656616,0.2299472093582153,0.2251342535018921,-0.9664689898490906,0.4127150177955627,0.1847143173217773,-0.4042195081710815,0.3534347414970398,0.2346152663230896,-0.4849328696727752,0.1486381292343139,0.1866126656532287,-1.1684918403625488,0.3316084444522857,0.9254654049873352,0.1974982321262359,0.1676040291786193,0.5658323764801025,-0.1707202494144439,0.4268307089805603,0.5492076277732849,0.1696382761001587,0.319992333650589,0.228649765253067,-0.9335486888885498,0.2665564119815826,0.2430951744318008,-1.004832744598389,148.57078781542742,164.49216685745088,10.245906175803828,97.37715625694088,179.94689232603127,168.07978507414512,129.20362329389283,174.6248564640335,176.64328397115867,62.48463583951091,Side View (Perfect - Partial)
vriksasana,37-0.png,0.9267274141311646,0.5969988107681274,-0.1021681949496269,0.4643418788909912,0.5775982141494751,0.8444293141365051,0.3411108255386352,0.7152459621429443,-0.0845554769039154,0.2974675893783569,0.0860215127468109,-0.1582069545984268,0.5673617124557495,0.2113910913467407,0.0308132134377956,0.1541716903448104,0.2059774398803711,0.0564081333577632,0.4053812623023987,0.3011811971664428,-0.8872390389442444,0.2833664417266845,0.3026220798492431,-1.120766043663025,0.3348146378993988,0.0766846239566803,-0.5489999651908875,0.6281574964523315,0.3710068464279175,-0.2368276119232177,0.4473441541194916,0.0875739455223083,-0.1505395919084549,0.0518711507320404,0.3520495593547821,-0.3812564313411712,0.3994483649730682,0.9215167164802552,0.259691834449768,0.2669224441051483,0.4835879206657409,-0.0425300300121307,0.5075528621673584,0.4731380641460418,0.0414208956062793,0.419379323720932,0.078799694776535,-0.5473515391349792,0.3744524419307709,0.0981448888778686,-0.6112276315689087,51.74597944191997,33.72229783553265,14.059154230599123,93.59069670275568,177.5974146602975,42.94233048239764,57.109593943304894,178.03433535758936,175.65324163484698,74.20802439825022,Front View (Perfect)
vriksasana,58-0.png,0.9151791334152222,0.5971587300300598,-0.2983754575252533,0.3992058038711548,0.629467785358429,0.5943148732185364,0.3030324876308441,0.750582754611969,-0.5438550114631653,0.2710738182067871,0.2334494739770889,-0.4370636641979217,0.4932444989681244,0.31607186794281,-0.1188571155071258,0.1318678855895996,0.3104999661445617,-0.3610279262065887,0.4113871455192566,0.0956977307796478,-0.4791529178619385,0.2254394888877868,0.11263969540596,-1.0564069747924805,0.3169413805007934,0.2263811081647873,-0.8661842346191406,0.6139041185379028,0.1939182579517364,-0.2795607149600982,0.3950654864311218,0.2348994314670562,-0.3025337755680084,0.0400600098073482,0.1937116086483001,-0.7857582569122314,0.392730176448822,0.9363651871681212,-0.2180189043283462,0.203014999628067,0.5586641430854797,-0.1329794377088546,0.4317395389080047,0.5499383211135864,0.1318813562393188,0.3837386071681976,0.2268613874912262,-0.834700345993042,0.349196195602417,0.2396881580352783,-0.9435102343559264,71.22586552215499,150.0871896242424,9.161772605403964,80.8440592386643,176.41694906710796,75.45012288512864,157.8262108674742,178.2456707132514,168.47120284919296,64.22826686114612,Arm-Specific (Partial Extension)
